customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
546,28-02-2021,UK,33,Male,Silver,Organic
547,16-04-2022,BR,26,Male,Silver,Referral
548,10-10-2022,US,45,Female,Bronze,Organic
549,20-07-2022,IN,20,Male,Silver,Email
550,16-01-2023,IN,34,Male,Bronze,Email
551,30-05-2023,DE,53,Female,Platinum,Email
552,08-03-2022,UK,27,Male,Bronze,Paid Search
553,26-06-2023,IN,42,Female,Bronze,Social
554,15-12-2021,US,32,Male,Bronze,Paid Search
555,14-12-2023,US,21,Male,Bronze,Paid Search
556,07-07-2022,US,45,Male,Bronze,Email
557,17-03-2023,CA,18,Male,Silver,Referral
558,17-08-2023,IN,34,Female,Silver,Email
559,18-05-2023,IN,60,Female,Bronze,Paid Search
560,21-07-2023,IN,34,Male,Bronze,Paid Search
561,11-08-2022,IN,19,Male,Bronze,Paid Search
562,17-02-2021,DE,29,Other,Bronze,Paid Search
563,24-06-2022,DE,44,Female,Silver,Paid Search
564,18-07-2021,CA,35,Female,Silver,Email
565,01-09-2023,US,23,Female,Bronze,Social
566,17-09-2021,CA,32,Female,Bronze,Social
567,07-09-2021,US,35,Female,Bronze,Organic
568,01-10-2021,US,45,Female,Silver,Organic
569,05-12-2022,UK,30,Male,Platinum,Organic
570,18-09-2022,US,37,Male,Bronze,Referral
571,05-11-2023,US,25,Male,Bronze,Social
572,01-04-2022,US,41,Male,Silver,Social
573,06-11-2021,UK,25,Female,Silver,Paid Search
574,23-02-2021,US,33,Male,Silver,Social
575,08-01-2021,CA,28,Female,Bronze,Social
576,14-02-2022,IN,42,Female,Bronze,Email
577,11-10-2023,US,39,Female,Bronze,Organic
578,28-07-2022,IN,38,Female,Bronze,Email
579,06-09-2023,CA,53,Female,Gold,Organic
580,22-04-2021,DE,42,Female,Silver,Email
581,13-04-2021,US,42,Male,Bronze,Paid Search
582,02-07-2023,CA,43,Female,Bronze,Organic
583,27-04-2021,IN,31,Female,Bronze,Email
584,26-02-2021,AU,32,Female,Platinum,Paid Search
585,19-03-2022,IN,33,Female,Bronze,Social
586,10-10-2023,US,19,Male,Bronze,Organic
587,25-01-2023,CA,21,Male,Bronze,Email
588,19-04-2021,US,37,Male,Bronze,Paid Search
589,06-07-2023,DE,47,Female,Bronze,Email
590,13-07-2023,IN,32,Female,Bronze,Paid Search
591,27-05-2023,US,20,Male,Silver,Paid Search
592,16-09-2023,US,25,Male,Gold,Paid Search
593,20-09-2021,US,18,Female,Platinum,Paid Search
594,09-12-2023,US,52,Female,Silver,Referral
595,18-12-2021,IN,34,Male,Bronze,Referral
596,29-05-2023,DE,39,Male,Bronze,Social
597,27-09-2022,US,45,Male,Bronze,Organic
598,04-05-2023,US,30,Male,Bronze,Email
599,19-11-2022,CA,33,Female,Gold,Organic
600,05-12-2022,US,35,Other,Silver,Organic
601,06-11-2022,CA,45,Male,Gold,Paid Search
602,04-05-2023,US,36,Female,Gold,Social
603,21-03-2023,BR,38,Male,Silver,Organic
604,28-05-2021,CA,29,Male,Bronze,Email
605,24-06-2023,US,27,Male,Bronze,Paid Search
606,10-08-2022,US,41,Female,Silver,Social
607,20-12-2021,US,38,Female,Bronze,Social
608,18-07-2022,US,30,Female,Bronze,Paid Search
609,25-11-2023,IN,31,Female,Silver,Organic
610,29-07-2023,DE,38,Male,Platinum,Paid Search
611,02-07-2023,CA,28,Female,Silver,Paid Search
612,22-05-2022,US,25,Female,Bronze,Paid Search
613,09-05-2023,DE,18,Female,Silver,Referral
614,26-02-2022,US,42,Female,Bronze,Referral
615,22-01-2023,US,32,Female,Bronze,Referral
616,02-12-2022,US,30,Female,Bronze,Organic
617,01-10-2021,US,37,Other,Bronze,Organic
618,19-10-2021,US,35,Male,Silver,Organic
619,08-03-2021,US,25,Female,Silver,Paid Search
620,03-06-2021,IN,31,Male,Bronze,Organic
621,20-04-2022,BR,40,Male,Bronze,Organic
622,08-06-2022,UK,36,Male,Bronze,Paid Search
623,30-06-2021,AU,45,Female,Bronze,Paid Search
624,02-04-2022,US,41,Male,Bronze,Social
625,24-10-2022,BR,39,Female,Bronze,Paid Search
626,12-09-2021,US,19,Male,Bronze,Paid Search
627,06-01-2022,US,51,Male,Bronze,Social
628,07-02-2022,US,36,Female,Bronze,Organic
629,08-07-2022,IN,42,Female,Bronze,Organic
630,06-02-2022,US,51,Female,Platinum,Paid Search
631,18-03-2023,CA,38,Male,Bronze,Email
632,25-12-2021,CA,18,Female,Silver,Organic
633,21-04-2022,US,18,Male,Bronze,Email
634,20-02-2022,CA,19,Male,Bronze,Paid Search
635,20-07-2021,US,23,Female,Bronze,Paid Search
636,21-01-2023,US,46,Female,Silver,Paid Search
637,15-09-2021,US,41,Female,Silver,Organic
638,22-11-2021,US,38,Female,Bronze,Social
639,19-05-2023,US,33,Female,Silver,Referral
640,05-11-2023,US,51,Female,Silver,Paid Search
641,05-01-2023,US,33,Male,Bronze,Paid Search
642,01-10-2023,BR,20,Male,Gold,Paid Search
643,25-07-2023,BR,31,Male,Bronze,Referral
644,11-06-2022,AU,42,Male,Bronze,Paid Search
645,24-04-2023,US,40,Female,Gold,Organic
646,26-12-2021,US,18,Female,Bronze,Paid Search
647,20-05-2022,UK,32,Male,Bronze,Email
648,10-08-2022,UK,51,Male,Bronze,Email
649,18-11-2023,US,27,Female,Gold,Referral
650,19-07-2023,CA,26,Male,Gold,Paid Search
651,20-06-2022,AU,36,Female,Bronze,Referral
652,16-12-2022,US,49,Female,Bronze,Social
653,10-08-2021,AU,22,Female,Bronze,Organic
654,31-05-2023,US,38,Female,Bronze,Email
655,29-08-2022,IN,31,Female,Silver,Social
656,07-08-2022,US,18,Female,Platinum,Organic
657,20-04-2023,UK,34,Female,Bronze,Social
658,25-11-2022,US,31,Male,Bronze,Referral
659,21-03-2021,IN,36,Male,Bronze,Organic
660,12-11-2021,US,29,Male,Bronze,Paid Search
661,13-07-2021,IN,33,Male,Bronze,Paid Search
662,16-03-2023,DE,27,Female,Gold,Social
663,08-02-2021,US,49,Male,Gold,Paid Search
664,10-08-2021,IN,23,Female,Bronze,Paid Search
665,17-10-2022,AU,35,Male,Bronze,Organic
666,31-01-2023,BR,30,Male,Bronze,Organic
667,06-07-2022,AU,31,Male,Bronze,Organic
668,01-08-2023,US,33,Female,Bronze,Organic
669,04-10-2023,IN,28,Male,Silver,Organic
670,25-05-2021,CA,18,Male,Silver,Organic
671,09-11-2023,BR,49,Female,Bronze,Email
672,04-11-2022,US,30,Female,Bronze,Organic
673,28-11-2022,AU,44,Female,Bronze,Email
674,15-04-2021,IN,25,Male,Bronze,Paid Search
675,12-11-2022,CA,43,Male,Bronze,Paid Search
676,06-03-2023,IN,29,Male,Silver,Organic
677,28-09-2022,US,34,Male,Bronze,Organic
678,03-04-2021,US,21,Male,Bronze,Referral
679,27-07-2022,US,21,Male,Bronze,Social
680,22-10-2023,UK,27,Female,Bronze,Email
681,04-03-2023,UK,45,Male,Silver,Organic
682,31-05-2021,IN,45,Male,Silver,Social
683,18-11-2023,UK,38,Other,Gold,Organic
684,16-11-2023,IN,51,Male,Bronze,Social
685,05-07-2021,US,34,Female,Gold,Referral
686,27-05-2023,US,28,Male,Bronze,Paid Search
687,22-03-2022,IN,30,Female,Bronze,Organic
688,13-10-2022,IN,40,Male,Bronze,Email
689,03-05-2022,BR,31,Male,Silver,Paid Search
690,07-05-2023,AU,49,Female,Bronze,Referral
691,28-12-2023,IN,30,Female,Bronze,Organic
692,21-05-2023,US,45,Male,Bronze,Social
693,17-10-2023,CA,40,Male,Silver,Organic
694,02-11-2023,US,42,Female,Bronze,Paid Search
695,09-04-2021,IN,24,Male,Bronze,Organic
696,05-10-2021,AU,18,Female,Silver,Organic
697,02-03-2023,BR,36,Female,Bronze,Email
698,09-10-2022,BR,29,Male,Platinum,Organic
699,24-02-2021,US,38,Male,Silver,Paid Search
700,15-04-2021,IN,40,Female,Bronze,Referral
701,24-07-2022,CA,29,Male,Silver,Organic
702,06-11-2022,US,27,Male,Silver,Organic
703,03-07-2021,CA,35,Male,Gold,Email
704,07-07-2021,US,18,Male,Silver,Paid Search
705,22-05-2021,BR,31,Female,Bronze,Organic
706,11-09-2022,IN,34,Female,Bronze,Email
707,09-01-2021,US,39,Female,Bronze,Paid Search
708,19-09-2022,BR,26,Other,Bronze,Referral
709,06-06-2022,DE,34,Female,Bronze,Email
710,26-05-2022,IN,42,Female,Silver,Organic
711,14-01-2023,AU,38,Female,Bronze,Organic
712,27-07-2022,UK,43,Female,Bronze,Organic
713,08-03-2023,UK,25,Female,Bronze,Paid Search
714,17-04-2023,IN,30,Female,Silver,Organic
715,05-10-2023,BR,37,Male,Bronze,Email
716,26-05-2023,UK,25,Female,Silver,Organic
717,21-07-2022,UK,31,Female,Bronze,Social
718,23-06-2022,AU,44,Male,Bronze,Referral
719,16-09-2021,US,36,Other,Bronze,Paid Search
720,19-10-2022,CA,41,Female,Silver,Social
721,02-06-2021,CA,51,Male,Bronze,Email
722,17-10-2023,US,31,Female,Silver,Referral
723,15-07-2023,DE,50,Male,Silver,Paid Search
724,12-05-2021,BR,31,Male,Bronze,Organic
725,11-05-2023,IN,20,Male,Bronze,Paid Search
726,09-05-2021,US,37,Female,Bronze,Referral
727,01-03-2023,US,30,Female,Bronze,Email
728,07-04-2021,US,20,Female,Bronze,Organic
729,19-06-2022,IN,28,Female,Bronze,Organic
730,22-12-2022,UK,27,Female,Platinum,Social
731,10-03-2023,UK,41,Male,Bronze,Organic
732,04-04-2022,IN,52,Male,Bronze,Social
733,07-10-2023,IN,38,Male,Silver,Email
734,28-04-2023,DE,39,Male,Bronze,Paid Search
735,17-08-2021,BR,27,Female,Platinum,Referral
736,05-01-2023,CA,28,Male,Silver,Paid Search
737,11-03-2023,DE,39,Other,Bronze,Organic
738,01-01-2022,US,39,Female,Bronze,Organic
739,20-03-2023,AU,46,Male,Bronze,Email
740,11-09-2023,BR,31,Male,Bronze,Organic
741,14-06-2023,AU,28,Male,Bronze,Paid Search
742,15-04-2023,UK,58,Male,Bronze,Paid Search
743,26-11-2022,US,44,Female,Bronze,Paid Search
744,24-10-2021,IN,43,Female,Silver,Organic
745,21-05-2023,US,23,Male,Bronze,Organic
746,03-02-2022,IN,37,Other,Bronze,Organic
747,06-08-2022,IN,47,Male,Bronze,Email
748,11-12-2021,AU,42,Other,Bronze,Paid Search
749,09-12-2021,IN,44,Male,Platinum,Paid Search
750,22-06-2021,IN,32,Male,Gold,Social
751,19-11-2023,UK,25,Male,Silver,Paid Search
752,11-06-2021,US,29,Female,Bronze,Referral
753,05-04-2021,US,39,Male,Gold,Organic
754,23-10-2023,DE,30,Female,Bronze,Organic
755,31-08-2022,US,43,Female,Bronze,Organic
756,25-04-2022,US,36,Female,Silver,Paid Search
757,19-03-2023,IN,34,Other,Bronze,Paid Search
758,24-02-2022,US,34,Male,Silver,Paid Search
759,21-05-2021,US,18,Male,Bronze,Organic
760,11-03-2023,IN,23,Male,Bronze,Referral
761,12-07-2021,AU,46,Male,Bronze,Paid Search
762,29-08-2022,US,32,Male,Bronze,Paid Search
763,06-11-2023,IN,30,Male,Bronze,Social
764,23-10-2023,IN,22,Male,Bronze,Referral
765,31-01-2022,DE,40,Male,Silver,Organic
766,05-05-2023,IN,18,Male,Bronze,Social
767,02-11-2022,CA,39,Female,Platinum,Organic
768,09-06-2022,BR,18,Female,Bronze,Organic
769,03-06-2021,US,34,Male,Silver,Paid Search
770,17-02-2022,BR,44,Female,Bronze,Email
771,15-12-2022,US,32,Male,Bronze,Paid Search
772,17-12-2023,CA,34,Male,Bronze,Email
773,06-01-2021,UK,46,Male,Bronze,Email
774,25-02-2023,UK,19,Male,Silver,Organic
775,16-07-2023,IN,32,Female,Bronze,Social
776,08-11-2023,IN,28,Male,Silver,Paid Search
777,10-04-2022,US,33,Female,Bronze,Paid Search
778,10-05-2021,IN,34,Male,Bronze,Referral
779,24-10-2021,UK,44,Female,Silver,Organic
780,21-07-2023,IN,20,Male,Bronze,Paid Search
781,20-08-2023,IN,39,Male,Silver,Referral
782,29-11-2022,US,51,Male,Bronze,Organic
783,15-05-2021,CA,29,Female,Bronze,Paid Search
784,14-05-2021,IN,37,Male,Silver,Paid Search
785,08-06-2022,UK,25,Male,Bronze,Paid Search
786,07-10-2022,AU,53,Female,Bronze,Organic
787,05-02-2021,US,18,Male,Bronze,Paid Search
788,22-01-2023,US,33,Female,Bronze,Organic
789,20-08-2022,BR,35,Male,Gold,Email
790,14-01-2021,DE,18,Male,Bronze,Paid Search
791,15-04-2021,IN,20,Female,Bronze,Paid Search
792,13-05-2022,US,27,Male,Gold,Email
793,03-03-2023,IN,31,Male,Silver,Social
794,23-06-2023,CA,36,Male,Silver,Social
795,18-04-2022,IN,18,Female,Bronze,Paid Search
796,20-11-2021,BR,42,Male,Bronze,Paid Search
797,27-11-2023,US,31,Female,Silver,Organic
798,18-05-2022,IN,36,Female,Bronze,Email
799,12-12-2021,US,31,Male,Bronze,Organic
800,30-04-2022,IN,26,Female,Silver,Organic
801,14-01-2021,BR,42,Male,Silver,Paid Search
802,27-11-2021,US,47,Male,Bronze,Organic
803,19-07-2022,UK,48,Male,Silver,Paid Search
804,03-10-2023,US,39,Female,Bronze,Paid Search
805,20-03-2023,IN,23,Male,Bronze,Paid Search
806,06-05-2023,US,30,Female,Silver,Social
807,20-08-2022,IN,26,Male,Bronze,Organic
808,02-05-2021,AU,30,Male,Bronze,Social
809,05-03-2022,US,21,Male,Bronze,Paid Search
810,28-12-2023,US,49,Female,Bronze,Organic
811,18-02-2021,US,35,Male,Silver,Social
812,21-08-2023,UK,27,Male,Bronze,Paid Search
813,20-01-2023,US,40,Male,Bronze,Organic
814,07-11-2021,AU,30,Female,Gold,Email
815,02-05-2023,DE,35,Female,Bronze,Email
816,06-07-2023,UK,26,Female,Platinum,Social
817,17-02-2021,US,25,Male,Bronze,Paid Search
818,27-04-2021,IN,45,Male,Silver,Paid Search
819,30-12-2022,CA,41,Female,Bronze,Organic
820,31-12-2023,IN,47,Male,Bronze,Social
821,27-01-2021,CA,31,Female,Silver,Email
822,30-12-2022,DE,34,Male,Bronze,Paid Search
823,30-05-2021,BR,40,Male,Silver,Email
824,13-12-2022,IN,29,Female,Bronze,Paid Search
825,14-11-2022,CA,22,Female,Silver,Email
826,10-04-2021,US,39,Male,Bronze,Paid Search
827,16-01-2023,UK,30,Female,Gold,Paid Search
828,10-09-2023,UK,32,Female,Silver,Social
829,04-08-2023,IN,49,Female,Bronze,Organic
830,01-02-2021,US,29,Male,Bronze,Organic
831,27-09-2021,IN,38,Male,Silver,Referral
832,21-09-2021,US,34,Female,Bronze,Paid Search
833,12-05-2022,IN,36,Other,Bronze,Organic
834,06-06-2021,US,18,Male,Silver,Paid Search
835,25-07-2023,IN,40,Female,Silver,Organic
836,01-05-2023,IN,51,Female,Bronze,Organic
837,05-06-2023,US,48,Male,Silver,Paid Search
838,06-08-2021,UK,33,Female,Bronze,Paid Search
839,16-01-2021,US,54,Other,Bronze,Email
840,25-09-2023,UK,46,Female,Bronze,Social
841,13-11-2021,BR,33,Female,Gold,Social
842,20-12-2022,BR,51,Female,Bronze,Paid Search
843,23-09-2023,IN,33,Female,Bronze,Paid Search
844,09-02-2021,IN,39,Female,Gold,Paid Search
845,06-01-2021,IN,49,Other,Bronze,Organic
846,06-01-2021,IN,29,Female,Bronze,Paid Search
847,21-06-2021,US,34,Male,Bronze,Paid Search
848,26-02-2021,US,19,Other,Silver,Email
849,17-06-2023,BR,29,Male,Bronze,Paid Search
850,26-10-2022,US,40,Female,Gold,Social
851,10-12-2023,US,35,Female,Gold,Paid Search
852,28-05-2023,US,41,Male,Bronze,Organic
853,21-11-2023,US,18,Female,Bronze,Email
854,19-09-2021,US,38,Female,Bronze,Organic
855,12-11-2021,IN,26,Male,Silver,Email
856,20-07-2023,UK,44,Male,Silver,Social
857,26-09-2021,BR,25,Female,Silver,Organic
858,04-03-2021,DE,44,Female,Bronze,Email
859,03-01-2023,CA,20,Female,Bronze,Paid Search
860,28-05-2023,UK,38,Female,Bronze,Paid Search
861,27-11-2023,US,35,Male,Bronze,Paid Search
862,13-10-2023,BR,37,Female,Bronze,Social
863,12-05-2021,IN,33,Female,Bronze,Paid Search
864,26-04-2023,CA,43,Female,Bronze,Organic
865,16-07-2023,US,37,Female,Bronze,Paid Search
866,04-02-2023,IN,36,Female,Bronze,Paid Search
867,17-06-2023,US,35,Female,Silver,Social
868,07-07-2023,US,24,Female,Bronze,Paid Search
869,04-05-2022,DE,38,Female,Bronze,Organic
870,13-02-2021,CA,26,Female,Bronze,Social
871,15-05-2022,BR,45,Male,Silver,Social
872,09-08-2021,CA,32,Male,Bronze,Paid Search
873,05-05-2021,CA,34,Male,Bronze,Email
874,17-05-2021,BR,44,Male,Bronze,Organic
875,03-02-2023,DE,30,Female,Silver,Paid Search
876,07-07-2022,CA,30,Male,Bronze,Email
877,15-08-2022,US,35,Male,Bronze,Organic
878,27-03-2023,AU,45,Male,Gold,Paid Search
879,24-08-2022,IN,43,Male,Gold,Paid Search
880,21-11-2022,US,39,Male,Silver,Email
881,05-04-2021,IN,20,Male,Bronze,Email
882,21-07-2023,CA,45,Male,Bronze,Paid Search
883,07-05-2022,DE,26,Female,Bronze,Paid Search
884,19-06-2021,US,36,Female,Bronze,Organic
885,10-06-2023,IN,50,Female,Bronze,Referral
886,16-03-2023,CA,28,Male,Bronze,Organic
887,28-02-2021,DE,44,Female,Gold,Email
888,31-07-2021,US,33,Female,Gold,Social
889,18-01-2021,CA,20,Male,Silver,Email
890,24-10-2021,DE,43,Female,Silver,Paid Search
891,20-04-2021,US,32,Female,Bronze,Social
892,17-02-2023,US,29,Female,Silver,Social
893,27-07-2022,IN,44,Male,Bronze,Social
894,10-12-2023,DE,38,Male,Bronze,Paid Search
895,01-04-2023,AU,28,Female,Bronze,Organic
896,01-11-2022,AU,21,Female,Bronze,Social
897,12-07-2022,DE,33,Female,Bronze,Organic
898,01-03-2021,IN,32,Female,Silver,Paid Search
899,18-03-2021,US,35,Female,Bronze,Email
900,06-11-2022,UK,39,Female,Bronze,Paid Search
901,05-01-2021,IN,45,Male,Gold,Organic
902,16-02-2021,DE,45,Female,Bronze,Organic
903,28-08-2021,AU,66,Female,Bronze,Paid Search
904,27-08-2023,US,39,Female,Bronze,Social
905,18-05-2022,IN,25,Female,Bronze,Social
906,16-02-2023,UK,37,Male,Platinum,Organic
907,27-03-2022,IN,31,Female,Silver,Organic
908,09-07-2021,US,24,Male,Bronze,Referral
909,11-02-2022,UK,31,Male,Gold,Organic
910,11-04-2021,US,57,Male,Bronze,Paid Search
911,24-04-2023,IN,32,Male,Bronze,Email
912,20-07-2021,AU,49,Female,Silver,Organic
913,17-02-2022,IN,45,Male,Silver,Paid Search
914,10-12-2023,US,38,Male,Silver,Email
915,11-10-2022,BR,45,Male,Silver,Organic
916,18-05-2022,US,40,Male,Bronze,Organic
917,18-08-2022,US,22,Male,Bronze,Social
918,09-05-2023,AU,40,Female,Bronze,Paid Search
919,06-10-2021,CA,36,Female,Silver,Organic
920,28-11-2022,US,18,Female,Silver,Social
921,14-08-2023,UK,36,Male,Platinum,Organic
922,19-09-2022,IN,35,Male,Platinum,Paid Search
923,04-05-2022,BR,37,Male,Bronze,Organic
924,08-06-2021,UK,62,Male,Bronze,Social
925,29-09-2021,DE,52,Female,Bronze,Organic
926,02-11-2023,US,37,Other,Platinum,Organic
927,16-08-2022,US,45,Female,Bronze,Organic
928,26-11-2021,US,31,Male,Bronze,Paid Search
929,04-04-2022,UK,28,Female,Bronze,Email
930,25-09-2022,UK,43,Female,Bronze,Email
931,12-08-2022,US,32,Female,Bronze,Referral
932,06-02-2023,US,38,Male,Bronze,Paid Search
933,09-10-2021,IN,28,Male,Bronze,Organic
934,12-12-2022,US,36,Male,Silver,Organic
935,30-04-2022,BR,42,Female,Silver,Referral
936,27-10-2023,BR,46,Female,Bronze,Referral
937,22-06-2021,UK,30,Female,Bronze,Paid Search
938,12-06-2021,BR,52,Female,Bronze,Email
939,21-05-2022,UK,39,Male,Bronze,Organic
940,11-07-2022,IN,36,Female,Bronze,Organic
941,27-01-2023,UK,38,Female,Bronze,Email
942,19-03-2022,US,37,Female,Silver,Paid Search
943,28-09-2023,US,38,Male,Bronze,Paid Search
944,04-06-2022,UK,39,Male,Bronze,Referral
945,22-05-2021,US,36,Male,Bronze,Email
946,11-05-2021,CA,50,Male,Silver,Paid Search
947,02-12-2023,US,35,Male,Gold,Email
948,27-05-2021,IN,20,Male,Bronze,Paid Search
949,04-11-2023,IN,52,Male,Bronze,Paid Search
950,01-11-2021,US,39,Male,Bronze,Social
951,13-04-2021,US,21,Female,Silver,Organic
952,30-11-2021,IN,26,Male,Silver,Organic
953,05-11-2022,US,33,Other,Silver,Paid Search
954,14-04-2022,US,40,Male,Silver,Social
955,11-05-2023,US,18,Male,Bronze,Referral
956,01-11-2022,IN,18,Female,Silver,Email
957,15-03-2022,CA,36,Male,Bronze,Referral
958,26-11-2022,CA,49,Female,Bronze,Paid Search
959,30-11-2023,IN,48,Male,Bronze,Paid Search
960,27-03-2022,DE,25,Male,Bronze,Referral
961,18-06-2021,AU,41,Male,Bronze,Organic
962,24-03-2022,IN,41,Male,Silver,Email
963,09-07-2023,BR,37,Male,Silver,Paid Search
964,27-08-2021,CA,47,Female,Silver,Email
965,06-11-2023,US,27,Male,Bronze,Organic
966,07-10-2022,IN,39,Female,Silver,Paid Search
967,21-10-2022,AU,54,Male,Silver,Paid Search
968,14-12-2021,US,32,Male,Gold,Referral
969,05-10-2023,US,30,Female,Bronze,Organic
970,09-02-2021,US,43,Male,Bronze,Organic
971,24-11-2021,US,39,Male,Bronze,Referral
972,04-04-2022,US,18,Male,Silver,Paid Search
973,07-06-2022,IN,46,Female,Silver,Social
974,04-06-2022,CA,23,Female,Bronze,Organic
975,11-06-2021,US,43,Other,Silver,Paid Search
976,05-09-2021,BR,34,Female,Bronze,Paid Search
977,15-04-2021,AU,35,Female,Bronze,Social
978,19-09-2022,IN,36,Female,Gold,Organic
979,20-01-2022,AU,26,Female,Bronze,Organic
980,12-09-2022,UK,47,Female,Bronze,Email
981,08-10-2022,US,36,Male,Gold,Email
982,08-02-2023,US,32,Female,Silver,Organic
983,23-08-2022,IN,52,Male,Bronze,Organic
984,11-12-2022,BR,34,Female,Gold,Paid Search
985,05-10-2022,US,27,Female,Bronze,Paid Search
986,16-12-2022,UK,43,Male,Bronze,Organic
987,07-11-2022,CA,29,Female,Bronze,Organic
988,13-12-2021,AU,52,Female,Bronze,Paid Search
989,27-09-2021,BR,32,Female,Silver,Organic
990,13-05-2023,US,30,Male,Bronze,Referral
991,11-01-2022,US,27,Male,Silver,Referral
992,25-08-2022,US,35,Male,Bronze,Paid Search
993,04-08-2021,US,31,Male,Bronze,Email
994,18-04-2022,BR,33,Male,Bronze,Paid Search
995,03-08-2022,UK,21,Male,Bronze,Organic
996,17-11-2022,AU,38,Female,Bronze,Social
997,31-07-2022,IN,41,Male,Gold,Paid Search
998,30-01-2022,IN,45,Male,Bronze,Referral
999,20-11-2023,US,29,Female,Bronze,Organic
1000,16-07-2022,IN,39,Male,Silver,Paid Search
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
