event_id,timestamp,customer_id,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group
298,29-06-2023 16:52,96265,219634,view,148,mobile,Direct,0,PLP,65.6,Variant_A
299,17-06-2023 17:19,72631,301980,view,672,desktop,Email,34,PDP,25.2,Control
300,19-06-2022 03:50,53592,311843,click,1329,mobile,Organic,0,Cart,115.6,Control
301,12-12-2021 23:46,709,169559,view,568,mobile,Paid Search,5,PLP,150.6,Variant_A
302,30-06-2022 03:10,62962,346751,add_to_cart,585,mobile,Organic,0,PLP,127.1,Control
303,11-01-2022 15:53,95603,193380,view,106,desktop,Organic,0,PLP,52,Control
304,15-08-2022 21:39,43874,165709,bounce,,mobile,Organic,0,PDP,26.4,Control
305,22-02-2022 18:28,98543,460240,view,1535,mobile,Email,36,Cart,33.2,Variant_B
306,18-10-2022 17:54,10381,225675,view,743,tablet,Paid Search,8,PDP,47.2,Control
307,21-06-2021 02:45,27762,186330,view,134,mobile,Email,16,PLP,109.8,Control
308,19-03-2023 08:52,10143,211030,view,345,desktop,Email,14,PDP,236.1,Variant_A
309,19-06-2022 14:45,28692,480677,add_to_cart,822,mobile,Organic,0,Home,134.4,Control
310,29-04-2021 20:53,16267,413002,click,936,mobile,Organic,0,Cart,77.7,Variant_A
311,15-08-2022 15:25,16841,313077,click,732,desktop,Social,14,PDP,69.5,Variant_B
312,26-06-2021 09:43,89121,492570,view,751,desktop,Social,13,Cart,122.6,Control
313,27-08-2023 12:23,25737,490023,purchase,1210,mobile,Email,44,PDP,114.8,Variant_B
314,04-02-2023 20:26,14206,651271,view,1071,,ORGANIC,0,PLP,81.6,Control
315,13-06-2023 12:24,86405,438008,add_to_cart,1586,desktop,Email,48,Checkout,25.6,Variant_B
316,10-10-2022 15:28,54148,613295,add_to_cart,721,mobile,Organic,0,PLP,82.2,Control
317,21-03-2022 16:35,3268,3763,view,998,mobile,ORGANIC,0,PDP,184.5,Variant_B
318,30-03-2022 12:30,76739,544861,view,1021,mobile,Social,8,PDP,108,Variant_A
319,20-11-2023 23:51,56921,246474,view,379,mobile,Email,36,Checkout,241.9,Variant_B
320,14-09-2022 01:09,2750,500585,view,196,desktop,Paid Search,42,PLP,35.1,Control
321,17-08-2023 14:32,44348,639828,view,1776,mobile,Organic,0,PDP,148.2,Variant_B
322,08-02-2021 19:05,90663,54397,view,1954,desktop,Organic,0,PDP,66.2,Variant_B
323,04-02-2022 05:14,85167,558540,add_to_cart,1169,desktop,Paid Search,43,Checkout,41.3,Variant_B
324,26-04-2022 13:18,92789,479727,view,928,desktop,Direct,0,PLP,7.3,Control
325,12-07-2023 02:31,65419,70442,view,1372,mobile,SOCIAL,30,Home,299.7,Control
326,20-07-2022 06:19,73251,93002,add_to_cart,1435,mobile,Email,25,Home,99.9,Variant_A
327,30-03-2023 16:42,75725,327464,purchase,785,desktop,Paid Search,19,Home,259.9,Variant_A
328,26-04-2022 08:13,10647,440956,bounce,,desktop,Email,8,Checkout,51.6,Control
329,12-12-2021 06:26,20370,151114,click,955,desktop,Social,12,PDP,110.2,Control
330,28-05-2021 05:42,69565,240405,bounce,,mobile,Paid Search,2,Home,97.1,Variant_A
331,14-07-2022 04:27,74183,476039,view,605,desktop,Organic,0,PLP,118.4,Control
332,26-07-2021 14:10,11918,335242,purchase,1960,desktop,Email,19,PLP,204,Control
333,11-01-2022 04:50,67546,125298,add_to_cart,508,mobile,Direct,0,Cart,95.6,Control
334,03-01-2021 09:25,82852,66947,view,1545,desktop,Organic,0,Cart,69,Control
335,31-07-2023 13:11,30583,626182,purchase,899,desktop,Social,4,Home,122.1,Control
336,23-02-2021 00:01,61646,367954,view,767,tablet,Organic,0,PDP,45,Variant_A
337,03-02-2021 15:00,25898,159019,view,1373,mobile,Organic,0,Home,34.5,Control
338,12-09-2021 09:56,76263,285633,view,929,desktop,Email,37,PLP,100.6,Variant_B
339,08-04-2023 08:52,64554,451498,view,1725,mobile,Paid Search,41,Cart,153.8,Control
340,08-11-2022 23:08,7009,85248,view,1315,tablet,PAID SEARCH,43,Home,267.4,Control
341,20-07-2022 22:21,63555,298248,view,1454,desktop,Organic,0,Cart,267.5,Variant_B
342,27-01-2022 05:24,53313,625113,bounce,,mobile,Email,43,PDP,26.6,Control
343,23-10-2022 12:56,47183,337443,bounce,,desktop,Social,24,Cart,98.1,Variant_B
344,30-08-2022 02:36,39449,421407,view,129,tablet,Organic,0,PDP,154.5,Variant_A
345,05-08-2023 00:15,74515,121481,view,1558,mobile,Paid Search,12,Home,208.2,Control
346,27-10-2023 17:29,79124,125844,click,1836,mobile,Social,18,PLP,70.9,Control
347,26-12-2023 06:40,46032,56250,view,995,mobile,Organic,0,Cart,43.5,Variant_B
348,23-02-2022 11:47,81697,595643,view,144,mobile,Organic,0,PLP,130.6,Control
349,30-09-2023 19:22,79665,342969,click,1304,mobile,Organic,0,Cart,21.4,Control
350,01-07-2023 15:04,37601,431315,view,1987,desktop,Direct,0,PLP,123.3,Control
351,11-12-2021 07:05,92647,577728,view,1595,mobile,Organic,0,PDP,142.7,Control
352,02-05-2023 13:59,81537,570373,view,1256,desktop,Direct,0,PDP,93.8,Control
353,09-08-2021 07:29,28023,516765,view,997,mobile,Organic,0,Home,12.7,Control
354,10-04-2022 14:17,94564,630248,bounce,,mobile,Organic,0,PDP,130.1,Control
355,21-09-2021 16:27,82293,400896,view,1327,desktop,Email,50,PDP,213.9,Control
356,26-07-2021 01:34,64118,604600,view,1092,desktop,ORGANIC,0,PLP,47.6,Control
357,09-09-2023 04:22,67592,50833,add_to_cart,445,mobile,Social,48,PDP,80.6,Variant_B
358,29-03-2023 19:49,52652,268168,purchase,,mobile,Social,40,PDP,14,Variant_B
359,01-06-2022 19:58,92228,322569,view,823,mobile,Organic,0,Cart,146.1,Control
360,24-10-2021 17:37,34908,232340,view,513,mobile,Direct,0,PDP,107.5,Variant_B
361,11-08-2021 03:56,22138,112555,view,1720,desktop,Direct,0,Cart,52.4,Control
362,01-10-2021 15:08,99344,83547,add_to_cart,310,mobile,Paid Search,2,PDP,89.2,Control
363,17-08-2023 17:48,20718,140839,click,1349,desktop,Organic,0,PLP,133.4,Control
364,28-05-2022 09:38,25356,31840,view,575,desktop,Paid Search,34,Cart,42.4,Variant_B
365,14-04-2021 13:18,68044,517503,view,1135,mobile,Organic,0,PLP,104.5,Control
366,05-02-2022 15:22,30503,585481,add_to_cart,76,,Direct,0,PDP,273.7,Control
367,19-06-2022 07:20,45482,370659,view,610,mobile,Paid Search,42,Cart,44.7,Control
368,01-08-2021 15:47,30425,137095,purchase,,tablet,Social,49,Checkout,164.1,Control
369,11-11-2021 19:16,7053,62853,view,63,mobile,Organic,0,Home,67,Control
370,22-04-2021 06:53,29256,595316,view,70,mobile,Organic,0,Home,185.1,Control
371,27-03-2021 16:24,69485,600523,view,1335,desktop,Social,7,PDP,147.1,Control
372,29-11-2022 12:58,58277,583690,purchase,714,mobile,Paid Search,46,PLP,9.5,Variant_A
373,28-10-2021 01:42,15431,616071,view,1309,mobile,Email,50,PDP,102.6,Control
374,06-09-2021 15:37,2679,258974,view,599,desktop,Organic,0,PLP,53.3,Variant_B
375,26-09-2023 22:48,50578,269418,view,192,mobile,Paid Search,6,PDP,167.9,Control
376,06-10-2023 08:50,54605,588907,click,692,mobile,Organic,0,PDP,107.7,Variant_B
377,13-10-2021 21:52,69269,265128,view,1742,desktop,Direct,0,Checkout,182,Control
378,14-03-2022 20:33,27927,112356,view,1459,desktop,Email,32,PLP,46.9,Variant_A
379,17-07-2021 15:45,60539,234463,click,617,mobile,Paid Search,7,Home,35.1,Control
380,12-10-2022 20:42,41173,545303,view,1222,mobile,ORGANIC,0,Home,73.4,Control
381,25-01-2021 05:30,96833,78146,add_to_cart,630,,Organic,0,Cart,76.4,Variant_B
382,26-09-2021 03:34,80113,230002,add_to_cart,71,desktop,Email,8,Home,103.5,Control
383,17-05-2023 18:01,54791,238816,view,1485,desktop,Organic,0,Cart,190.4,Control
384,20-06-2022 20:10,15456,492642,view,417,mobile,Social,41,Checkout,15.1,Control
385,06-04-2022 15:24,71,222757,view,117,desktop,Paid Search,42,PDP,92.2,Variant_A
386,13-02-2021 13:29,86958,124695,view,974,mobile,Organic,0,Checkout,219.9,Control
387,17-01-2021 05:56,24454,287646,view,1458,mobile,Organic,0,Home,69.2,Control
388,31-07-2021 19:06,99967,78594,click,673,mobile,Paid Search,38,Home,134.8,Control
389,13-02-2023 09:12,20997,417909,view,1876,mobile,Organic,0,PLP,52.2,Variant_A
390,19-12-2023 19:35,10726,139932,click,796,desktop,Direct,0,PLP,140.4,Control
391,13-01-2023 15:25,67188,188441,bounce,,desktop,Email,17,PDP,43.7,Variant_B
392,20-05-2023 20:45,96767,601539,view,1605,mobile,Email,23,Cart,150.1,Variant_A
393,07-05-2022 19:08,17669,542788,add_to_cart,376,desktop,Paid Search,40,PLP,121.6,Control
394,17-06-2023 06:42,59292,139515,add_to_cart,1153,mobile,Email,21,Home,116.6,Control
395,02-07-2021 21:56,86097,8703,view,1842,desktop,Organic,0,PLP,174.5,Control
396,18-05-2021 10:34,65579,306732,view,1675,mobile,Organic,0,PLP,121.4,Control
397,18-02-2023 06:35,62865,75127,click,1361,mobile,Paid Search,43,Checkout,61.5,Variant_B
398,20-10-2021 05:46,58311,507726,view,441,mobile,Social,17,PDP,93,Control
399,26-02-2021 12:34,68764,306499,view,1277,mobile,Email,12,PDP,62.2,Variant_B
400,28-01-2021 20:32,78520,331116,click,1609,mobile,Social,6,Home,104.3,Control
401,12-08-2022 07:58,60847,103259,view,544,mobile,Email,9,PLP,19.6,Control
402,24-12-2022 04:14,55227,11364,add_to_cart,1145,desktop,Direct,0,Home,111.9,Variant_B
403,01-03-2021 07:32,75387,149308,view,156,desktop,Organic,0,Checkout,136.6,Control
404,16-03-2022 19:04,54278,652069,view,1924,desktop,Organic,0,PDP,42.6,Control
405,13-04-2021 11:32,64828,39124,view,138,desktop,Social,32,Cart,163.7,Variant_A
406,05-10-2021 05:14,79641,375162,view,1523,mobile,Organic,0,Checkout,119.3,Variant_B
407,16-11-2021 11:17,53846,401414,view,888,tablet,Social,46,PLP,19,Control
408,04-07-2022 22:12,60762,7539,view,312,mobile,Social,9,PLP,12.6,Control
409,10-03-2023 16:13,43883,539386,view,901,desktop,Email,39,PDP,13.5,Variant_A
410,16-09-2022 14:44,34898,32599,purchase,1813,mobile,Paid Search,36,Home,171.8,Variant_A
411,14-07-2021 13:05,54231,449759,click,380,mobile,Organic,0,PDP,122.5,Variant_A
412,10-04-2023 18:11,32924,247399,view,876,desktop,Email,19,PDP,249,Control
413,20-03-2022 14:27,70484,244936,bounce,,mobile,Organic,0,Cart,43.6,Control
414,28-05-2023 13:57,23706,563429,view,1265,tablet,Paid Search,26,Checkout,123.5,Variant_B
415,07-01-2023 07:43,79962,453068,view,536,mobile,Social,48,PDP,92.3,Control
416,24-06-2022 17:25,16056,257108,add_to_cart,155,desktop,Paid Search,6,Home,48,Variant_B
417,16-06-2023 23:04,86616,427192,view,1345,mobile,Organic,0,PDP,21.3,Variant_A
418,11-09-2021 11:13,90887,516251,view,963,mobile,Organic,0,Home,72.6,Control
419,03-06-2022 08:45,91866,470231,view,1202,mobile,Paid Search,5,PLP,98.4,Control
420,28-05-2021 04:27,51665,17574,view,1064,mobile,Organic,0,PDP,18.9,Variant_A
421,03-02-2022 07:34,94836,577093,view,435,desktop,Organic,0,PLP,236.7,Control
422,04-02-2023 10:54,43927,98850,click,654,mobile,Organic,0,PLP,64,Control
423,28-04-2022 18:05,73458,478929,view,934,mobile,Email,5,PLP,52.6,Variant_A
424,10-09-2021 10:25,33388,195887,view,1721,desktop,Social,30,PDP,60.8,Control
425,23-01-2022 18:02,27982,553155,view,1919,mobile,Social,15,PDP,71.1,Control
426,22-11-2021 11:48,451,55105,view,174,mobile,Paid Search,11,PDP,33.5,Control
427,18-07-2021 02:24,51674,384591,view,448,mobile,Organic,0,PDP,254.7,Control
428,08-06-2023 06:37,49013,508239,add_to_cart,1874,mobile,Organic,0,PLP,425.1,Control
429,01-08-2023 09:32,87407,118973,view,355,mobile,Direct,0,PLP,124,Variant_A
430,04-12-2022 13:36,83627,340083,view,1076,mobile,Direct,0,PDP,345.3,Variant_B
431,07-11-2022 14:51,36347,117025,bounce,,mobile,Organic,0,Home,12.7,Variant_A
432,13-09-2023 00:45,52640,295661,view,1675,mobile,Organic,0,Cart,11.7,Control
433,20-06-2022 18:31,28667,446804,bounce,,mobile,Organic,0,PLP,105.4,Control
434,26-03-2023 23:55,54158,5575,view,592,desktop,Email,46,Home,163.9,Control
435,17-02-2022 18:48,30959,314052,add_to_cart,883,desktop,Direct,0,PDP,127.7,Control
436,08-09-2023 07:33,40327,335370,view,749,mobile,Organic,0,PLP,143.1,Control
437,09-12-2021 05:26,31782,507140,click,538,mobile,Organic,0,PLP,58.9,Control
438,07-08-2022 14:07,62045,169895,view,1824,desktop,Organic,0,PDP,11.8,Control
439,13-04-2021 15:36,20434,173654,view,1075,desktop,Organic,0,Home,116.4,Control
440,14-11-2021 16:30,71729,524921,view,1778,mobile,Email,41,PLP,49.7,Control
441,24-02-2023 07:38,7161,308021,bounce,,mobile,Paid Search,41,PDP,75.8,Control
442,26-09-2023 06:51,46244,200108,view,1726,desktop,Organic,0,PLP,156.6,Control
443,11-11-2023 00:17,71544,560659,view,1111,mobile,Organic,0,PDP,102.4,Variant_A
444,07-12-2021 23:29,23660,364829,view,1065,mobile,Social,11,PLP,50,Control
445,02-11-2023 01:33,70303,328775,view,1456,mobile,Email,13,Cart,277.4,Variant_A
446,28-04-2023 14:08,32534,117397,view,1945,desktop,Organic,0,Home,30.7,Control
447,08-02-2022 14:45,6546,355952,view,113,desktop,Social,7,PDP,128.9,Control
448,03-10-2023 17:22,96562,228593,view,191,mobile,Organic,0,PLP,97.2,Control
449,02-12-2022 14:05,96103,471389,view,1686,desktop,Social,13,PLP,119.5,Control
450,11-12-2023 18:26,28033,588880,view,1400,desktop,Organic,0,Checkout,40.8,Variant_A
451,15-08-2022 15:31,26483,183546,view,837,mobile,Social,36,PDP,29.8,Control
452,25-06-2021 11:34,4393,247472,click,1398,desktop,Paid Search,37,Checkout,112.5,Variant_A
453,03-06-2021 13:34,27235,2924,click,701,desktop,Organic,0,PDP,84.7,Control
454,21-02-2021 12:06,4716,145524,view,53,desktop,Organic,0,PLP,418.5,Variant_A
455,14-07-2022 17:17,88983,394071,bounce,,mobile,ORGANIC,0,PLP,43.9,Control
456,02-12-2021 13:38,55236,547914,click,74,mobile,Paid Search,37,Checkout,9.7,Control
457,11-08-2022 21:17,83648,301929,click,116,mobile,Email,42,Home,50.9,Control
458,10-01-2022 19:28,53412,390750,click,1019,tablet,Organic,0,PLP,159,Variant_A
459,15-06-2022 14:32,22111,27580,add_to_cart,1706,desktop,Organic,0,Cart,183.4,Control
460,25-10-2022 08:14,20148,471312,view,230,mobile,Direct,0,PLP,26.1,Control
461,29-12-2022 10:20,50418,413433,view,1190,mobile,Organic,0,Checkout,36.5,Variant_B
462,14-11-2022 05:35,27797,157495,view,763,mobile,Organic,0,Home,56.6,Control
463,03-10-2023 08:42,6547,240461,view,611,desktop,Organic,0,PLP,21.9,Control
464,03-03-2021 12:55,55660,538897,view,517,desktop,Organic,0,PDP,21.3,Control
465,26-10-2022 21:48,69572,524297,click,786,mobile,Paid Search,32,PLP,106.2,Variant_B
466,14-06-2022 19:05,89238,170200,view,1005,desktop,Paid Search,44,Home,30.1,Control
467,10-12-2021 08:23,56878,241584,bounce,,desktop,Organic,0,PDP,109,Variant_B
468,30-07-2023 15:03,74868,355171,view,434,mobile,Paid Search,26,Home,126,Control
469,15-03-2023 04:34,4768,156886,add_to_cart,840,desktop,DIRECT,0,Home,215.4,Variant_B
470,19-06-2023 07:58,20399,44139,view,822,desktop,Organic,0,PLP,28.6,Control
471,30-12-2022 03:49,4063,78771,click,1871,mobile,Email,38,PDP,81.9,Variant_A
472,15-12-2023 15:35,56906,56150,view,374,mobile,Organic,0,PDP,148,Control
473,21-05-2023 12:02,67404,513851,view,1597,desktop,Organic,0,PLP,73.5,Control
474,04-10-2023 17:30,11732,156413,view,867,mobile,Social,25,PLP,118.6,Control
475,09-07-2023 07:43,21234,59853,view,1231,mobile,Social,5,Home,37.3,Variant_A
476,04-01-2023 16:13,61279,360602,view,669,mobile,Paid Search,6,PLP,68.1,Variant_B
477,03-06-2021 07:28,51012,166287,view,1971,desktop,Organic,0,PLP,114.9,Control
478,26-06-2023 07:25,36934,549183,add_to_cart,1420,mobile,Organic,0,PDP,80.3,Control
479,10-10-2023 21:23,54240,581606,view,392,desktop,Organic,0,PDP,116.9,Control
480,03-05-2022 04:10,59708,400595,view,272,mobile,Email,14,Home,29.2,Variant_A
481,21-12-2022 16:34,86971,203647,add_to_cart,1684,mobile,Social,18,PLP,54,Variant_B
482,10-04-2022 15:41,67262,162914,bounce,,mobile,Paid Search,35,PLP,172.6,Variant_A
483,23-02-2021 15:31,32830,113840,view,224,mobile,Social,12,PDP,29.1,Control
484,28-02-2022 15:24,45133,407255,view,1242,mobile,Direct,0,PDP,88.9,Control
485,20-02-2022 13:07,12564,585583,view,347,desktop,Organic,0,Home,190.3,Control
486,12-02-2022 18:09,9744,518614,view,776,mobile,Paid Search,9,Home,101.9,Control
487,13-10-2021 10:28,40574,352126,view,1914,mobile,Organic,0,Checkout,109.2,Control
488,30-07-2021 20:33,57011,656625,click,1294,mobile,Email,22,PDP,30.2,Variant_B
489,08-06-2022 18:13,10644,38489,view,194,mobile,Organic,0,PDP,258.6,Control
490,10-12-2022 07:10,88637,202503,view,571,mobile,Paid Search,20,Cart,226.7,Control
491,03-11-2021 06:20,17574,183468,purchase,780,mobile,Social,33,Cart,58.1,Variant_A
492,06-07-2023 11:11,46649,630450,view,1207,desktop,Direct,0,PDP,114,Control
493,22-02-2021 18:35,3116,199823,click,1512,desktop,Paid Search,6,PLP,94.9,Variant_A
494,18-10-2022 06:44,3583,106734,click,1431,mobile,Organic,0,Home,33.7,Variant_B
495,13-04-2021 21:27,78003,114758,click,32,mobile,Organic,0,Home,122.6,Control
496,22-05-2022 22:58,21695,335605,bounce,,mobile,Organic,0,PLP,47.6,Control
497,08-02-2021 22:38,71998,626403,click,1193,tablet,Email,20,Home,107.6,Control
498,21-12-2023 12:59,98290,435768,click,1158,mobile,Email,23,PDP,251.7,Control
499,10-03-2023 18:42,9296,5666,view,212,mobile,Social,11,Home,78.3,Control
500,21-11-2023 06:20,91025,584215,view,109,desktop,Organic,0,Cart,71,Control
501,11-09-2021 12:45,31465,405871,click,130,mobile,Social,14,Checkout,108,Variant_B
502,22-04-2022 17:59,1132,459409,click,1687,mobile,Email,42,PLP,77,Variant_A
503,28-10-2022 14:01,64202,13932,view,1779,desktop,Organic,0,PDP,252,Variant_A
504,30-06-2021 05:33,890,448874,click,1361,mobile,Paid Search,40,Home,126,Variant_A
505,14-02-2022 11:05,99675,229970,click,379,mobile,Paid Search,10,PDP,115.2,Variant_A
506,21-02-2022 05:26,97821,468240,view,296,desktop,Paid Search,45,PDP,89,Control
507,10-08-2023 20:07,39988,657250,click,1426,desktop,Paid Search,26,PLP,268.7,Variant_B
508,16-01-2021 18:45,91885,607384,view,1576,mobile,Paid Search,2,PDP,51.6,Control
509,26-01-2021 09:47,81956,327368,purchase,561,desktop,Paid Search,21,Home,159.4,Variant_A
510,17-01-2021 19:25,29831,90323,add_to_cart,188,mobile,Email,39,PDP,88.3,Variant_B
511,01-08-2021 12:06,3460,158500,click,1478,desktop,Social,12,PDP,121.4,Control
512,06-06-2021 00:09,94888,304281,view,1585,desktop,Email,44,Checkout,125.9,Variant_A
513,03-09-2023 12:48,36945,201917,purchase,1611,mobile,Organic,0,PLP,85.7,Control
514,04-12-2021 15:48,74563,539192,bounce,,mobile,Paid Search,5,PDP,42,Control
515,14-11-2022 15:36,37668,625273,add_to_cart,356,desktop,Paid Search,42,PDP,55.5,Variant_A
516,11-11-2023 06:23,71101,458704,view,1750,desktop,Paid Search,25,PLP,65.8,Control
517,16-05-2022 14:05,91979,52340,purchase,1,desktop,Social,24,PLP,56.7,Control
518,16-02-2023 05:49,40944,546061,add_to_cart,1752,mobile,Organic,0,PLP,82,Control
519,11-02-2022 00:16,35947,126571,bounce,,desktop,Paid Search,27,PDP,208.5,Control
520,27-02-2022 19:48,16826,332036,bounce,,desktop,Email,26,PLP,115.8,Variant_A
521,20-09-2021 10:09,5221,29224,click,809,mobile,Paid Search,3,Cart,313.6,Control
522,09-10-2023 21:49,6653,348347,click,1395,desktop,Organic,0,Cart,226.3,Variant_A
523,07-09-2021 12:34,33080,649251,click,1517,mobile,Organic,0,PLP,23.7,Variant_A
524,31-01-2021 13:38,41789,266505,click,1111,mobile,Social,38,Cart,82.8,Variant_A
525,07-11-2023 10:23,1840,408866,bounce,,mobile,Paid Search,10,PLP,46.9,Control
526,08-12-2022 17:31,23540,357968,click,1826,desktop,Organic,0,Home,39.8,Control
527,02-09-2022 20:31,22953,224122,view,465,desktop,Social,27,PDP,247.4,Control
528,02-01-2023 18:25,38634,454061,click,1230,mobile,Direct,0,Home,104.8,Variant_B
529,26-04-2023 00:25,63573,227941,view,1590,mobile,Organic,0,PDP,62.1,Variant_A
530,23-01-2022 20:01,95226,265802,bounce,,desktop,Organic,0,PLP,159.4,Control
531,07-09-2023 12:20,36885,406216,click,1697,desktop,Organic,0,PLP,194.3,Control
532,28-05-2021 00:29,80806,541670,view,1731,mobile,Paid Search,37,Home,18.3,Control
533,26-09-2022 20:14,80325,207950,view,1007,desktop,SOCIAL,2,Home,56.4,Control
534,17-03-2023 06:07,32964,68468,click,1402,desktop,Email,24,PLP,77.1,Control
535,07-12-2023 08:08,848,614800,view,1362,desktop,Paid Search,11,PDP,23.1,Variant_B
536,27-04-2021 12:15,9898,134162,view,1250,mobile,Organic,0,PLP,71.4,Control
537,13-08-2022 07:29,2530,409746,purchase,275,mobile,Organic,0,Home,108.7,Variant_B
538,17-10-2022 15:27,31870,98230,view,123,tablet,Email,20,PDP,32,Variant_A
539,16-01-2023 11:56,27023,31596,view,1971,mobile,Direct,0,PDP,51.7,Control
540,10-03-2022 19:36,42171,510108,view,1812,mobile,Paid Search,11,Home,40.8,Variant_A
541,01-03-2023 11:30,24594,365582,click,1056,desktop,Paid Search,32,PLP,102.7,Control
542,29-12-2022 14:25,98341,150002,view,333,mobile,Social,22,Checkout,97.4,Control
543,19-01-2022 18:04,27124,217135,bounce,,mobile,Organic,0,Home,253,Variant_B
544,17-03-2022 04:45,58201,417820,view,1462,mobile,Direct,0,Home,81.1,Variant_B
545,26-11-2023 00:01,29854,227525,view,1870,mobile,Organic,0,PLP,106.5,Variant_B
546,27-04-2022 13:15,41578,212952,click,165,mobile,Organic,0,Home,95.2,Control
547,19-11-2022 17:01,56990,311558,view,1698,desktop,Paid Search,42,PLP,121.8,Control
548,22-11-2023 15:42,64533,507777,view,1376,mobile,Organic,0,PDP,58.1,Control
